image_path,x,y,w,h,class_id,class_name,signal_state
raw_frames\frame_00295_jpg.rf.fd3078702164995ab1970404e631a8a6.jpg,369,295,29,97,0,compliant_vehicle,red
raw_frames\frame_00295_jpg.rf.fd3078702164995ab1970404e631a8a6.jpg,395,295,38,103,0,compliant_vehicle,red
raw_frames\frame_00296_jpg.rf.8a5258a9bb5febc222780555f1c2a0e4.jpg,278,292,85,148,0,compliant_vehicle,red
raw_frames\frame_00296_jpg.rf.8a5258a9bb5febc222780555f1c2a0e4.jpg,366,294,32,93,0,compliant_vehicle,red
raw_frames\frame_00296_jpg.rf.8a5258a9bb5febc222780555f1c2a0e4.jpg,411,274,29,136,0,compliant_vehicle,red
raw_frames\frame_00296_jpg.rf.b8db3d99b2d59f20ba91698bcd0a737d.jpg,210,292,26,85,0,compliant_vehicle,red
raw_frames\frame_00296_jpg.rf.b8db3d99b2d59f20ba91698bcd0a737d.jpg,236,303,41,87,0,compliant_vehicle,red
raw_frames\frame_00296_jpg.rf.b8db3d99b2d59f20ba91698bcd0a737d.jpg,277,289,98,198,0,compliant_vehicle,red
raw_frames\frame_00297_jpg.rf.4cccda5abaa81ca921a98de4d59c58a0.jpg,273,298,91,153,0,compliant_vehicle,red
raw_frames\frame_00297_jpg.rf.4cccda5abaa81ca921a98de4d59c58a0.jpg,370,296,34,106,0,compliant_vehicle,red
raw_frames\frame_00297_jpg.rf.4cccda5abaa81ca921a98de4d59c58a0.jpg,406,284,36,113,0,compliant_vehicle,red
raw_frames\frame_00298_jpg.rf.f3d1ec9526f16a2d6b77971897ba7df7.jpg,281,296,100,150,0,compliant_vehicle,red
raw_frames\frame_00298_jpg.rf.f3d1ec9526f16a2d6b77971897ba7df7.jpg,357,297,40,83,0,compliant_vehicle,red
raw_frames\frame_00298_jpg.rf.f3d1ec9526f16a2d6b77971897ba7df7.jpg,397,295,46,115,0,compliant_vehicle,red
raw_frames\frame_00299_jpg.rf.9a52cdff43a67b9284426a079b2322e0.jpg,291,298,71,143,0,compliant_vehicle,red
raw_frames\frame_00299_jpg.rf.9a52cdff43a67b9284426a079b2322e0.jpg,362,293,35,108,0,compliant_vehicle,red
raw_frames\frame_00299_jpg.rf.9a52cdff43a67b9284426a079b2322e0.jpg,402,294,28,110,0,compliant_vehicle,red
raw_frames\frame_00299_jpg.rf.b2c5257cc26f946546db69e291f317d1.jpg,205,287,38,98,0,compliant_vehicle,red
raw_frames\frame_00299_jpg.rf.b2c5257cc26f946546db69e291f317d1.jpg,242,286,16,103,0,compliant_vehicle,red
raw_frames\frame_00299_jpg.rf.b2c5257cc26f946546db69e291f317d1.jpg,275,309,109,216,0,compliant_vehicle,red
raw_frames\frame_00300_jpg.rf.49cc2b1cacc16fb08660e36dd5faae4e.jpg,287,265,84,182,0,compliant_vehicle,red
raw_frames\frame_00300_jpg.rf.49cc2b1cacc16fb08660e36dd5faae4e.jpg,357,280,35,116,0,compliant_vehicle,red
raw_frames\frame_00300_jpg.rf.49cc2b1cacc16fb08660e36dd5faae4e.jpg,394,283,39,119,0,compliant_vehicle,red
raw_frames\frame_00300_jpg.rf.8a0ff3aff5b3f6f32b3c11592339b3fb.jpg,197,295,48,75,0,compliant_vehicle,red
raw_frames\frame_00300_jpg.rf.8a0ff3aff5b3f6f32b3c11592339b3fb.jpg,239,300,28,80,0,compliant_vehicle,red
raw_frames\frame_00300_jpg.rf.8a0ff3aff5b3f6f32b3c11592339b3fb.jpg,284,289,81,171,0,compliant_vehicle,red
raw_frames\frame_00301_jpg.rf.6a63e0222c78f7fa8f9f6a9cbe292d21.jpg,281,297,80,153,0,compliant_vehicle,green
raw_frames\frame_00301_jpg.rf.6a63e0222c78f7fa8f9f6a9cbe292d21.jpg,351,285,48,108,0,compliant_vehicle,green
raw_frames\frame_00301_jpg.rf.6a63e0222c78f7fa8f9f6a9cbe292d21.jpg,398,293,30,111,0,compliant_vehicle,green
raw_frames\frame_00302_jpg.rf.bb9abe614927e192dc77995fb1d525f5.jpg,210,286,31,73,0,compliant_vehicle,red
raw_frames\frame_00302_jpg.rf.bb9abe614927e192dc77995fb1d525f5.jpg,244,286,24,111,0,compliant_vehicle,red
raw_frames\frame_00302_jpg.rf.bb9abe614927e192dc77995fb1d525f5.jpg,279,291,88,169,0,compliant_vehicle,red
raw_frames\frame_00302_jpg.rf.be7e82933ba306aa8345e3d756211913.jpg,267,306,93,165,0,compliant_vehicle,red
raw_frames\frame_00302_jpg.rf.be7e82933ba306aa8345e3d756211913.jpg,364,291,34,93,0,compliant_vehicle,red
raw_frames\frame_00302_jpg.rf.be7e82933ba306aa8345e3d756211913.jpg,395,291,53,123,0,compliant_vehicle,red
raw_frames\frame_00305_jpg.rf.1e1d9550e6c3ad1d4cc1a57c41ca6f18.jpg,210,288,33,86,0,compliant_vehicle,red
raw_frames\frame_00305_jpg.rf.1e1d9550e6c3ad1d4cc1a57c41ca6f18.jpg,233,270,36,98,0,compliant_vehicle,red
raw_frames\frame_00305_jpg.rf.1e1d9550e6c3ad1d4cc1a57c41ca6f18.jpg,279,268,68,175,0,compliant_vehicle,red
raw_frames\frame_00305_jpg.rf.c64aa7bf6a46c1dab2ab38666c844ccd.jpg,276,289,88,147,0,compliant_vehicle,red
raw_frames\frame_00305_jpg.rf.c64aa7bf6a46c1dab2ab38666c844ccd.jpg,361,285,40,110,0,compliant_vehicle,red
raw_frames\frame_00305_jpg.rf.c64aa7bf6a46c1dab2ab38666c844ccd.jpg,390,279,46,114,0,compliant_vehicle,red
raw_frames\frame_00306_jpg.rf.d487a950f43063cc22637e093e48face.jpg,283,279,87,160,0,compliant_vehicle,red
raw_frames\frame_00306_jpg.rf.d487a950f43063cc22637e093e48face.jpg,366,275,26,104,0,compliant_vehicle,red
raw_frames\frame_00306_jpg.rf.d487a950f43063cc22637e093e48face.jpg,393,288,56,109,0,compliant_vehicle,red
raw_frames\frame_00306_jpg.rf.f9457b432fd77cb0ef29061431f9a8c0.jpg,203,291,46,78,0,compliant_vehicle,red
raw_frames\frame_00306_jpg.rf.f9457b432fd77cb0ef29061431f9a8c0.jpg,234,278,42,111,0,compliant_vehicle,red
raw_frames\frame_00306_jpg.rf.f9457b432fd77cb0ef29061431f9a8c0.jpg,273,279,75,159,0,compliant_vehicle,red
raw_frames\frame_00307_jpg.rf.83d0608b732d876662bf5e4d8651d266.jpg,209,285,35,83,0,compliant_vehicle,red
raw_frames\frame_00307_jpg.rf.83d0608b732d876662bf5e4d8651d266.jpg,240,286,24,98,0,compliant_vehicle,red
raw_frames\frame_00307_jpg.rf.83d0608b732d876662bf5e4d8651d266.jpg,274,273,92,212,0,compliant_vehicle,red
raw_frames\frame_00308_jpg.rf.9c4f0bd3053e0bb92dd2785bae7d2717.jpg,288,300,68,147,0,compliant_vehicle,red
raw_frames\frame_00308_jpg.rf.9c4f0bd3053e0bb92dd2785bae7d2717.jpg,362,280,30,98,0,compliant_vehicle,red
raw_frames\frame_00308_jpg.rf.9c4f0bd3053e0bb92dd2785bae7d2717.jpg,402,277,21,106,0,compliant_vehicle,red
raw_frames\frame_00309_jpg.rf.26513321cd7250eb7ae0b9c1cc82e67f.jpg,290,300,65,159,0,compliant_vehicle,red
raw_frames\frame_00309_jpg.rf.26513321cd7250eb7ae0b9c1cc82e67f.jpg,359,286,31,72,1,violating_vehicle,red
raw_frames\frame_00309_jpg.rf.26513321cd7250eb7ae0b9c1cc82e67f.jpg,400,267,30,92,1,violating_vehicle,red
raw_frames\frame_00309_jpg.rf.48f233a17624d544a89f06a67b18df31.jpg,207,263,36,94,1,violating_vehicle,red
raw_frames\frame_00309_jpg.rf.48f233a17624d544a89f06a67b18df31.jpg,249,259,31,114,1,violating_vehicle,red
raw_frames\frame_00309_jpg.rf.48f233a17624d544a89f06a67b18df31.jpg,269,298,80,141,0,compliant_vehicle,red
raw_frames\frame_00310_jpg.rf.f45d2048026aa7576e73f81c6ab66fe6.jpg,288,305,72,129,0,compliant_vehicle,green
raw_frames\frame_00310_jpg.rf.f45d2048026aa7576e73f81c6ab66fe6.jpg,361,263,28,71,0,compliant_vehicle,green
raw_frames\frame_00310_jpg.rf.f45d2048026aa7576e73f81c6ab66fe6.jpg,394,239,37,109,0,compliant_vehicle,green
raw_frames\frame_00311_jpg.rf.24e2178b148b0e46d760fa3ff9d7defd.jpg,211,227,27,110,0,compliant_vehicle,green
raw_frames\frame_00311_jpg.rf.24e2178b148b0e46d760fa3ff9d7defd.jpg,242,235,32,82,0,compliant_vehicle,green
raw_frames\frame_00311_jpg.rf.24e2178b148b0e46d760fa3ff9d7defd.jpg,267,298,85,146,0,compliant_vehicle,green
raw_frames\frame_00312_jpg.rf.4c5cbd4f023d08cc766d3c81aeeb8a02.jpg,346,226,36,84,0,compliant_vehicle,green
raw_frames\frame_00312_jpg.rf.4c5cbd4f023d08cc766d3c81aeeb8a02.jpg,386,214,27,77,0,compliant_vehicle,green
raw_frames\frame_00312_jpg.rf.4c5cbd4f023d08cc766d3c81aeeb8a02.jpg,290,283,76,161,0,compliant_vehicle,green
raw_frames\frame_00314_jpg.rf.38d8d630ba9f8b939f1c016d94d1de38.jpg,291,263,75,164,0,compliant_vehicle,green
raw_frames\frame_00314_jpg.rf.38d8d630ba9f8b939f1c016d94d1de38.jpg,345,195,28,84,0,compliant_vehicle,green
raw_frames\frame_00314_jpg.rf.38d8d630ba9f8b939f1c016d94d1de38.jpg,374,180,41,104,0,compliant_vehicle,green
raw_frames\frame_00315_jpg.rf.2e8e4329e436b7e1d70cde1ae792edf6.jpg,281,261,85,186,0,compliant_vehicle,green
raw_frames\frame_00315_jpg.rf.2e8e4329e436b7e1d70cde1ae792edf6.jpg,336,181,35,73,0,compliant_vehicle,green
raw_frames\frame_00315_jpg.rf.2e8e4329e436b7e1d70cde1ae792edf6.jpg,372,180,41,89,0,compliant_vehicle,green
raw_frames\frame_00318_jpg.rf.b7c41af935a7f7a70bd1b043c78e3d08.jpg,274,243,70,128,0,compliant_vehicle,green
raw_frames\frame_00318_jpg.rf.d159fe8817d1228dbedda58e058fff92.jpg,283,248,104,166,0,compliant_vehicle,green
raw_frames\frame_00319_jpg.rf.dbda3706579103fde5118560d6aad25e.jpg,284,251,85,162,0,compliant_vehicle,green
raw_frames\frame_00320_jpg.rf.56b03cf1443551af503d9d34f73d8dd3.jpg,292,237,81,142,0,compliant_vehicle,green
raw_frames\frame_00321_jpg.rf.671b6ebc7d4009efd9f2f64d6ef5865a.jpg,291,228,74,164,0,compliant_vehicle,green
raw_frames\frame_00323_jpg.rf.667ac8a48bfcd9aa8ac090056f1891eb.jpg,292,219,74,138,0,compliant_vehicle,green
raw_frames\frame_00323_jpg.rf.667ac8a48bfcd9aa8ac090056f1891eb.jpg,241,249,102,241,0,compliant_vehicle,green
raw_frames\frame_00324_jpg.rf.4299d0bf760ad8f2b653619225169bfc.jpg,323,273,86,194,0,compliant_vehicle,green
raw_frames\frame_00324_jpg.rf.4299d0bf760ad8f2b653619225169bfc.jpg,289,208,40,111,0,compliant_vehicle,green
raw_frames\frame_00324_jpg.rf.67011d8112a1aab334f292ae76e96cc5.jpg,253,249,101,231,0,compliant_vehicle,green
raw_frames\frame_00324_jpg.rf.67011d8112a1aab334f292ae76e96cc5.jpg,286,224,71,134,0,compliant_vehicle,green
raw_frames\frame_00325_jpg.rf.59c01967f8f8ba716ede761c1c15adc3.jpg,283,210,48,80,0,compliant_vehicle,green
raw_frames\frame_00325_jpg.rf.59c01967f8f8ba716ede761c1c15adc3.jpg,327,301,101,140,0,compliant_vehicle,green
raw_frames\frame_00325_jpg.rf.8079db9796c22c714c537056b99c0c06.jpg,292,211,58,103,0,compliant_vehicle,green
raw_frames\frame_00325_jpg.rf.8079db9796c22c714c537056b99c0c06.jpg,241,227,104,225,0,compliant_vehicle,green
raw_frames\frame_00326_jpg.rf.5d807a9ebc538cbad6956dddbe422281.jpg,283,210,74,83,0,compliant_vehicle,green
raw_frames\frame_00326_jpg.rf.5d807a9ebc538cbad6956dddbe422281.jpg,319,250,105,193,0,compliant_vehicle,green
raw_frames\frame_00328_jpg.rf.57dcd5be3b47ca5c68098e2e2b4baa4b.jpg,259,200,72,86,0,compliant_vehicle,green
raw_frames\frame_00328_jpg.rf.57dcd5be3b47ca5c68098e2e2b4baa4b.jpg,230,225,101,188,0,compliant_vehicle,green
raw_frames\frame_00328_jpg.rf.5a70cd4621f3e28df5ef650211785d05.jpg,301,201,61,90,0,compliant_vehicle,green
raw_frames\frame_00328_jpg.rf.5a70cd4621f3e28df5ef650211785d05.jpg,323,243,87,182,0,compliant_vehicle,green
raw_frames\frame_00330_jpg.rf.156cb90eea8c8b8c9bdfe480694f4a83.jpg,253,208,92,78,0,compliant_vehicle,green
raw_frames\frame_00330_jpg.rf.156cb90eea8c8b8c9bdfe480694f4a83.jpg,237,236,89,201,0,compliant_vehicle,green
raw_frames\frame_00331_jpg.rf.2de9593fa3039090c6d26917fac36247.jpg,286,184,80,108,0,compliant_vehicle,green
raw_frames\frame_00331_jpg.rf.2de9593fa3039090c6d26917fac36247.jpg,314,240,102,188,0,compliant_vehicle,green
raw_frames\frame_00331_jpg.rf.eed31b9b1b5be2ea66a9e21829f44bd4.jpg,265,207,72,68,0,compliant_vehicle,green
raw_frames\frame_00331_jpg.rf.eed31b9b1b5be2ea66a9e21829f44bd4.jpg,237,235,85,191,0,compliant_vehicle,green
raw_frames\frame_00332_jpg.rf.d9e811209cb955cdb765013853daedac.jpg,258,202,85,78,0,compliant_vehicle,green
raw_frames\frame_00332_jpg.rf.d9e811209cb955cdb765013853daedac.jpg,244,230,90,206,0,compliant_vehicle,green
raw_frames\frame_00333_jpg.rf.55ef1be7172a7d18f7913dcb3227098c.jpg,258,195,77,82,0,compliant_vehicle,green
raw_frames\frame_00333_jpg.rf.55ef1be7172a7d18f7913dcb3227098c.jpg,246,230,86,201,0,compliant_vehicle,green
raw_frames\frame_00333_jpg.rf.decccfaf063796916560a5a4b4c6d5b3.jpg,318,200,44,56,0,compliant_vehicle,green
raw_frames\frame_00333_jpg.rf.decccfaf063796916560a5a4b4c6d5b3.jpg,315,226,87,195,0,compliant_vehicle,green
raw_frames\frame_00334_jpg.rf.1a114d2602cea88351e7c55be26e4b76.jpg,251,202,104,89,0,compliant_vehicle,green
raw_frames\frame_00334_jpg.rf.1a114d2602cea88351e7c55be26e4b76.jpg,232,224,99,188,0,compliant_vehicle,green
raw_frames\frame_00335_jpg.rf.16582b7160f1c4d33d039a6509ec43b3.jpg,254,204,79,71,0,compliant_vehicle,green
raw_frames\frame_00335_jpg.rf.16582b7160f1c4d33d039a6509ec43b3.jpg,247,239,79,175,0,compliant_vehicle,green
raw_frames\frame_00336_jpg.rf.8449af50435fdc7bd5cecf4b87a71218.jpg,289,205,87,73,0,compliant_vehicle,green
raw_frames\frame_00336_jpg.rf.8449af50435fdc7bd5cecf4b87a71218.jpg,307,235,97,167,0,compliant_vehicle,green
raw_frames\frame_00337_jpg.rf.557b09feb796f22c4b0f3072a962da43.jpg,239,238,97,221,0,compliant_vehicle,green
raw_frames\frame_00337_jpg.rf.557b09feb796f22c4b0f3072a962da43.jpg,243,199,96,109,0,compliant_vehicle,green
raw_frames\frame_00337_jpg.rf.7ee8a5cfc3832b9ef96f17c4db28b772.jpg,298,172,80,99,0,compliant_vehicle,green
raw_frames\frame_00337_jpg.rf.7ee8a5cfc3832b9ef96f17c4db28b772.jpg,312,239,105,170,0,compliant_vehicle,green
raw_frames\frame_00338_jpg.rf.2e9969d7d4f065594d385fd995db1063.jpg,255,190,82,91,0,compliant_vehicle,green
raw_frames\frame_00338_jpg.rf.2e9969d7d4f065594d385fd995db1063.jpg,244,232,80,222,0,compliant_vehicle,green
raw_frames\frame_00339_jpg.rf.04d3f4122eb821b116573e5fc42be119.jpg,251,205,95,85,0,compliant_vehicle,green
raw_frames\frame_00339_jpg.rf.04d3f4122eb821b116573e5fc42be119.jpg,228,225,102,208,0,compliant_vehicle,green
raw_frames\frame_00339_jpg.rf.0f76cb8e300a935811c82a9d62d352ad.jpg,308,186,87,111,0,compliant_vehicle,green
raw_frames\frame_00339_jpg.rf.0f76cb8e300a935811c82a9d62d352ad.jpg,303,232,111,192,0,compliant_vehicle,green
raw_frames\frame_00340_jpg.rf.bc00836be8936de1ec769ae9c28c75b6.jpg,249,196,80,81,0,compliant_vehicle,green
raw_frames\frame_00340_jpg.rf.bc00836be8936de1ec769ae9c28c75b6.jpg,240,220,94,201,0,compliant_vehicle,green
raw_frames\frame_00340_jpg.rf.e45d2865a45b573da5368cf2f7e0bba1.jpg,313,168,78,106,0,compliant_vehicle,green
raw_frames\frame_00340_jpg.rf.e45d2865a45b573da5368cf2f7e0bba1.jpg,311,250,84,140,0,compliant_vehicle,green
raw_frames\frame_00341_jpg.rf.3490d931990527c2acd690191f3ac48f.jpg,301,203,81,84,0,compliant_vehicle,green
raw_frames\frame_00341_jpg.rf.3490d931990527c2acd690191f3ac48f.jpg,321,232,109,175,0,compliant_vehicle,green
raw_frames\frame_00341_jpg.rf.8ff4878a5f238f3e925ac011f4128de0.jpg,244,195,79,96,0,compliant_vehicle,green
raw_frames\frame_00341_jpg.rf.8ff4878a5f238f3e925ac011f4128de0.jpg,246,225,87,198,0,compliant_vehicle,green
raw_frames\frame_00343_jpg.rf.265284e249b3577c1e3efc7d2884f7ba.jpg,242,200,96,85,0,compliant_vehicle,green
raw_frames\frame_00343_jpg.rf.265284e249b3577c1e3efc7d2884f7ba.jpg,242,239,97,203,0,compliant_vehicle,green
raw_frames\frame_00343_jpg.rf.fd067635eb83dafbe69d0d7310041fd5.jpg,296,183,69,92,0,compliant_vehicle,green
raw_frames\frame_00343_jpg.rf.fd067635eb83dafbe69d0d7310041fd5.jpg,313,241,94,192,0,compliant_vehicle,green
raw_frames\frame_00344_jpg.rf.986f774858b5f3de17c66d06ad835fb7.jpg,247,197,100,111,0,compliant_vehicle,green
raw_frames\frame_00344_jpg.rf.986f774858b5f3de17c66d06ad835fb7.jpg,236,229,81,195,0,compliant_vehicle,green
raw_frames\frame_00345_jpg.rf.559a82e7d1345e71af6687d1afca5817.jpg,249,197,83,69,0,compliant_vehicle,green
raw_frames\frame_00345_jpg.rf.559a82e7d1345e71af6687d1afca5817.jpg,242,226,86,175,0,compliant_vehicle,green
raw_frames\frame_00345_jpg.rf.b852f9838b84069e0856b19e4de718df.jpg,304,195,64,75,0,compliant_vehicle,green
raw_frames\frame_00345_jpg.rf.b852f9838b84069e0856b19e4de718df.jpg,306,243,110,178,0,compliant_vehicle,green
raw_frames\frame_00346_jpg.rf.cd80b56fe637eb7c7dd061f39e29b3f2.jpg,254,197,89,84,0,compliant_vehicle,green
raw_frames\frame_00346_jpg.rf.cd80b56fe637eb7c7dd061f39e29b3f2.jpg,235,223,99,217,0,compliant_vehicle,green
raw_frames\frame_00396_jpg.rf.67ac3afc3cbadde15900adcead1e9c52.jpg,,,,,,no_box,red
raw_frames\frame_00397_jpg.rf.2ce6a12cc63b266ac4578c4f6b85e45c.jpg,,,,,,no_box,red
raw_frames\frame_00398_jpg.rf.c4aa8a88e6760f99d4fc1bb7a4c783e8.jpg,,,,,,no_box,red
raw_frames\frame_00399_jpg.rf.af96a31b9120c286d94ba3854f32ce20.jpg,,,,,,no_box,red
raw_frames\frame_00400_jpg.rf.95ad10c22c7ad2ddb16981990fc8d99d.jpg,,,,,,no_box,red
raw_frames\frame_00403_jpg.rf.323c8b08807c3170f424501d0119050f.jpg,,,,,,no_box,red
raw_frames\frame_00404_jpg.rf.202cdafafb582d52f3e1f7d82733b379.jpg,113,226,110,214,0,compliant_vehicle,red
raw_frames\frame_00406_jpg.rf.2c095dec4bfdc298b3de878368845b0c.jpg,110,201,103,194,0,compliant_vehicle,red
raw_frames\frame_00407_jpg.rf.6725fcacf29b859c429a8fa7f94922bf.jpg,419,183,115,200,0,compliant_vehicle,red
raw_frames\frame_00408_jpg.rf.a94c7d457b155aa23a269b969914a537.jpg,413,178,136,200,0,compliant_vehicle,red
raw_frames\frame_00408_jpg.rf.ce9b731e282573ca590050e663c51ffe.jpg,118,175,112,179,0,compliant_vehicle,red
raw_frames\frame_00409_jpg.rf.d74855dbb439062f931e0320e4fd38ba.jpg,395,145,122,211,0,compliant_vehicle,red
raw_frames\frame_00410_jpg.rf.4a4863103e05c4c745596866be8fefc1.jpg,139,157,97,185,0,compliant_vehicle,red
raw_frames\frame_00410_jpg.rf.9a978f969dec90a5cf65bedf569af146.jpg,409,156,120,217,0,compliant_vehicle,red
raw_frames\frame_00411_jpg.rf.df7a4d5ef6732cb0a86c40c14d0c1bce.jpg,402,181,108,164,0,compliant_vehicle,red
raw_frames\frame_00412_jpg.rf.9c15449e9e85ba85f0820635ddf97437.jpg,406,166,112,178,0,compliant_vehicle,red
raw_frames\frame_00413_jpg.rf.5ac4a1dfce34c775fb29618eba7a8bd1.jpg,410,156,114,208,0,compliant_vehicle,red
raw_frames\frame_00413_jpg.rf.63d5b7402e3571f768333af98f94e572.jpg,130,170,113,177,0,compliant_vehicle,red
raw_frames\frame_00415_jpg.rf.fe6a0d9399fd20eeae8d1a770238c800.jpg,393,158,127,211,0,compliant_vehicle,red
raw_frames\frame_00416_jpg.rf.2ff0593dc57975016c146e1bcc27664a.jpg,410,160,120,206,0,compliant_vehicle,red
raw_frames\frame_00417_jpg.rf.a58281c305c549f127fb3f13430b8a5f.jpg,417,160,111,206,0,compliant_vehicle,red
raw_frames\frame_00418_jpg.rf.2541f510f3f3a696d8fe0822fa40df9b.jpg,407,163,120,201,0,compliant_vehicle,red
raw_frames\frame_00419_jpg.rf.07238ca9e549e778d7f2c97c20913c8f.jpg,401,171,128,199,0,compliant_vehicle,red
raw_frames\frame_00420_jpg.rf.f23055f409bf3fc049531c3c798b2242.jpg,422,173,91,167,0,compliant_vehicle,red
raw_frames\frame_00421_jpg.rf.104938518234fb7e0bbbf251b188a6bc.jpg,402,166,137,192,0,compliant_vehicle,red
raw_frames\frame_00422_jpg.rf.4c312729451b01fdd468c415b6c1b294.jpg,424,169,92,175,0,compliant_vehicle,red
raw_frames\frame_00422_jpg.rf.5e29a414ecb3a7226b2b3bd64f467506.jpg,136,186,80,147,0,compliant_vehicle,red
raw_frames\frame_00422_jpg.rf.5e29a414ecb3a7226b2b3bd64f467506.jpg,225,221,50,127,0,compliant_vehicle,red
raw_frames\frame_00423_jpg.rf.99b25c170387bf6b54ff95906a533daa.jpg,361,221,53,95,0,compliant_vehicle,red
raw_frames\frame_00423_jpg.rf.99b25c170387bf6b54ff95906a533daa.jpg,428,161,82,168,0,compliant_vehicle,red
raw_frames\frame_00424_jpg.rf.92cd560a1d263d757ba1708bee3a7bc7.jpg,345,199,87,94,0,compliant_vehicle,red
raw_frames\frame_00424_jpg.rf.92cd560a1d263d757ba1708bee3a7bc7.jpg,417,161,89,196,0,compliant_vehicle,red
raw_frames\frame_00426_jpg.rf.9dadce25515d7809e34a095026a63a44.jpg,361,182,54,105,0,compliant_vehicle,red
raw_frames\frame_00426_jpg.rf.9dadce25515d7809e34a095026a63a44.jpg,414,173,102,177,0,compliant_vehicle,red
raw_frames\frame_00427_jpg.rf.399b8b7c1509d9871daff7a654ceb77d.jpg,374,180,37,100,0,compliant_vehicle,red
raw_frames\frame_00427_jpg.rf.399b8b7c1509d9871daff7a654ceb77d.jpg,416,176,82,183,0,compliant_vehicle,red
raw_frames\frame_00427_jpg.rf.f2d5c500e9e7d41d7943a1a3a17addd1.jpg,147,173,59,141,0,compliant_vehicle,red
raw_frames\frame_00427_jpg.rf.f2d5c500e9e7d41d7943a1a3a17addd1.jpg,234,181,42,101,0,compliant_vehicle,red
raw_frames\frame_00428_jpg.rf.1b3d6e464c0186f97b5a469071f7a185.jpg,130,153,79,161,0,compliant_vehicle,red
raw_frames\frame_00428_jpg.rf.1b3d6e464c0186f97b5a469071f7a185.jpg,219,172,69,86,0,compliant_vehicle,red
raw_frames\frame_00430_jpg.rf.59dffc734424157f80e54410445ddadc.jpg,375,167,36,88,0,compliant_vehicle,red
raw_frames\frame_00430_jpg.rf.59dffc734424157f80e54410445ddadc.jpg,427,161,96,194,0,compliant_vehicle,red
raw_frames\frame_00430_jpg.rf.7003976acc15ea05afefe99d16fc802d.jpg,139,156,60,152,0,compliant_vehicle,red
raw_frames\frame_00430_jpg.rf.7003976acc15ea05afefe99d16fc802d.jpg,226,172,73,123,0,compliant_vehicle,red
raw_frames\frame_00431_jpg.rf.241c3ad87d48bb9feef9ae28ab3e0c38.jpg,360,178,36,66,0,compliant_vehicle,red
raw_frames\frame_00431_jpg.rf.241c3ad87d48bb9feef9ae28ab3e0c38.jpg,424,153,92,194,0,compliant_vehicle,red
raw_frames\frame_00431_jpg.rf.8a984b586f27eba56779a79082e83e43.jpg,232,177,46,77,0,compliant_vehicle,red
raw_frames\frame_00431_jpg.rf.8a984b586f27eba56779a79082e83e43.jpg,153,162,55,189,0,compliant_vehicle,red
raw_frames\frame_00432_jpg.rf.8686395398955a2b25e3555ef55c00ea.jpg,129,162,82,153,0,compliant_vehicle,red
raw_frames\frame_00432_jpg.rf.8686395398955a2b25e3555ef55c00ea.jpg,230,151,71,122,0,compliant_vehicle,red
raw_frames\frame_00432_jpg.rf.b4316b8e5d445adec253c5c7cbbba348.jpg,356,181,54,74,0,compliant_vehicle,red
raw_frames\frame_00432_jpg.rf.b4316b8e5d445adec253c5c7cbbba348.jpg,435,140,87,201,0,compliant_vehicle,red
raw_frames\frame_00433_jpg.rf.2682d90870b0d3b4c59c5d1231ebd0dc.jpg,361,171,48,89,0,compliant_vehicle,red
raw_frames\frame_00433_jpg.rf.2682d90870b0d3b4c59c5d1231ebd0dc.jpg,422,159,88,190,0,compliant_vehicle,red
raw_frames\frame_00435_jpg.rf.852328edb2dff45ca150121010ee6c73.jpg,372,177,32,78,0,compliant_vehicle,red
raw_frames\frame_00435_jpg.rf.852328edb2dff45ca150121010ee6c73.jpg,409,159,102,202,0,compliant_vehicle,red
raw_frames\frame_00436_jpg.rf.78ccbdd3650afb7d1bbe951d65da3b72.jpg,133,167,82,154,0,compliant_vehicle,red
raw_frames\frame_00436_jpg.rf.78ccbdd3650afb7d1bbe951d65da3b72.jpg,228,145,56,156,0,compliant_vehicle,red
raw_frames\frame_00436_jpg.rf.faa8a3e00170f545d47fc73b8eecc5c5.jpg,347,164,65,96,0,compliant_vehicle,red
raw_frames\frame_00436_jpg.rf.faa8a3e00170f545d47fc73b8eecc5c5.jpg,431,149,79,202,0,compliant_vehicle,red
raw_frames\frame_00437_jpg.rf.1ca962ab5ac5c200cc2bde61f499d5b0.jpg,355,178,62,84,0,compliant_vehicle,red
raw_frames\frame_00437_jpg.rf.1ca962ab5ac5c200cc2bde61f499d5b0.jpg,418,151,94,218,0,compliant_vehicle,red
raw_frames\frame_00437_jpg.rf.7062082020b32471644fb7fb4d826375.jpg,135,176,112,213,0,compliant_vehicle,red
raw_frames\frame_00437_jpg.rf.7062082020b32471644fb7fb4d826375.jpg,238,174,53,116,0,compliant_vehicle,red
raw_frames\frame_00439_jpg.rf.876a7579c0533296738d516399eb0966.jpg,357,176,47,81,0,compliant_vehicle,red
raw_frames\frame_00439_jpg.rf.876a7579c0533296738d516399eb0966.jpg,423,143,81,210,0,compliant_vehicle,red
raw_frames\frame_00440_jpg.rf.7dd8e1dac4330cab3896f25979963cb7.jpg,425,172,79,183,0,compliant_vehicle,red
raw_frames\frame_00440_jpg.rf.7dd8e1dac4330cab3896f25979963cb7.jpg,385,160,24,90,0,compliant_vehicle,red
raw_frames\frame_00440_jpg.rf.ae23e889bb0ee2c51ad7e515a2145aca.jpg,151,180,52,129,0,compliant_vehicle,red
